participant_id,session_timestamp,game,round_timestamp,latency_ms,has_qoe,has_kb,has_mouse,has_score_png,has_dump,has_score_txt,has_results,has_replay,has_replay_json,round_path,missing_qoe,missing_kb,missing_mouse,ff_missing_score_png,ff_missing_score_txt,hl2_missing_dump,hl2_missing_score_txt,fitts_missing_results,rl_missing_replay,rl_missing_replay_json,score_txt_without_png,replay_json_without_replay,hl2_score_without_dump
20,2026-02-04_14-07-02,dave_the_diver,2026-02-04_14-32-23,225,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/dave_the_diver/2026-02-04_14-32-23_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,dave_the_diver,2026-02-04_14-35-26,75,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/dave_the_diver/2026-02-04_14-35-26_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,dave_the_diver,2026-02-04_14-36-52,150,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/dave_the_diver/2026-02-04_14-36-52_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,dave_the_diver,2026-02-04_14-33-57,0,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/dave_the_diver/2026-02-04_14-33-57_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,rocket_league,2026-02-04_14-28-17,150,True,True,True,,,,,True,True,../experiment/20/2026-02-04_14-07-02/rocket_league/2026-02-04_14-28-17_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,rocket_league,2026-02-04_14-26-21,75,True,True,True,,,,,True,True,../experiment/20/2026-02-04_14-07-02/rocket_league/2026-02-04_14-26-21_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,rocket_league,2026-02-04_14-24-26,0,True,True,True,,,,,True,True,../experiment/20/2026-02-04_14-07-02/rocket_league/2026-02-04_14-24-26_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,rocket_league,2026-02-04_14-22-30,225,True,True,True,,,,,True,True,../experiment/20/2026-02-04_14-07-02/rocket_league/2026-02-04_14-22-30_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,half_life_2,2026-02-04_14-09-40,75,True,True,True,,True,True,,,,../experiment/20/2026-02-04_14-07-02/half_life_2/2026-02-04_14-09-40_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,half_life_2,2026-02-04_14-10-17,150,True,True,True,,True,True,,,,../experiment/20/2026-02-04_14-07-02/half_life_2/2026-02-04_14-10-17_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,half_life_2,2026-02-04_14-08-59,0,True,True,True,,True,True,,,,../experiment/20/2026-02-04_14-07-02/half_life_2/2026-02-04_14-08-59_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,half_life_2,2026-02-04_14-08-20,225,True,True,True,,True,True,,,,../experiment/20/2026-02-04_14-07-02/half_life_2/2026-02-04_14-08-20_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,fitts_law,2026-02-04_14-12-47,0,True,True,True,,,,True,,,../experiment/20/2026-02-04_14-07-02/fitts_law/2026-02-04_14-12-47_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,fitts_law,2026-02-04_14-13-27,75,True,True,True,,,,True,,,../experiment/20/2026-02-04_14-07-02/fitts_law/2026-02-04_14-13-27_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,fitts_law,2026-02-04_14-12-04,225,True,True,True,,,,True,,,../experiment/20/2026-02-04_14-07-02/fitts_law/2026-02-04_14-12-04_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,fitts_law,2026-02-04_14-14-08,150,True,True,True,,,,True,,,../experiment/20/2026-02-04_14-07-02/fitts_law/2026-02-04_14-14-08_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,feeding_frenzy,2026-02-04_14-15-50,225,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/feeding_frenzy/2026-02-04_14-15-50_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,feeding_frenzy,2026-02-04_14-19-21,150,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/feeding_frenzy/2026-02-04_14-19-21_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,feeding_frenzy,2026-02-04_14-18-23,75,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/feeding_frenzy/2026-02-04_14-18-23_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2026-02-04_14-07-02,feeding_frenzy,2026-02-04_14-17-30,0,True,True,True,True,,True,,,,../experiment/20/2026-02-04_14-07-02/feeding_frenzy/2026-02-04_14-17-30_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,rocket_league,2026-02-04_15-10-09,75,True,True,True,,,,,True,True,../experiment/21/2026-02-04_15-23-09/rocket_league/2026-02-04_15-10-09_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,rocket_league,2026-02-04_15-14-01,225,True,True,True,,,,,True,True,../experiment/21/2026-02-04_15-23-09/rocket_league/2026-02-04_15-14-01_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,rocket_league,2026-02-04_15-08-13,0,True,True,True,,,,,True,True,../experiment/21/2026-02-04_15-23-09/rocket_league/2026-02-04_15-08-13_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,rocket_league,2026-02-04_15-12-04,150,True,True,True,,,,,True,True,../experiment/21/2026-02-04_15-23-09/rocket_league/2026-02-04_15-12-04_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,half_life_2,2026-02-04_15-24-45,75,True,True,True,,True,True,,,,../experiment/21/2026-02-04_15-23-09/half_life_2/2026-02-04_15-24-45_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,half_life_2,2026-02-04_15-24-09,0,True,True,True,,True,True,,,,../experiment/21/2026-02-04_15-23-09/half_life_2/2026-02-04_15-24-09_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,half_life_2,2026-02-04_15-26-01,225,True,True,True,,True,True,,,,../experiment/21/2026-02-04_15-23-09/half_life_2/2026-02-04_15-26-01_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,half_life_2,2026-02-04_15-25-22,150,True,True,True,,True,True,,,,../experiment/21/2026-02-04_15-23-09/half_life_2/2026-02-04_15-25-22_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,fitts_law,2026-02-04_14-55-24,0,True,True,True,,,,True,,,../experiment/21/2026-02-04_15-23-09/fitts_law/2026-02-04_14-55-24_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,fitts_law,2026-02-04_14-57-37,225,True,True,True,,,,True,,,../experiment/21/2026-02-04_15-23-09/fitts_law/2026-02-04_14-57-37_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,fitts_law,2026-02-04_14-56-54,150,True,True,True,,,,True,,,../experiment/21/2026-02-04_15-23-09/fitts_law/2026-02-04_14-56-54_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,fitts_law,2026-02-04_14-56-06,75,True,True,True,,,,True,,,../experiment/21/2026-02-04_15-23-09/fitts_law/2026-02-04_14-56-06_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,feeding_frenzy,2026-02-04_15-04-17,150,True,True,True,True,,True,,,,../experiment/21/2026-02-04_15-23-09/feeding_frenzy/2026-02-04_15-04-17_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,feeding_frenzy,2026-02-04_15-02-29,0,True,True,True,True,,True,,,,../experiment/21/2026-02-04_15-23-09/feeding_frenzy/2026-02-04_15-02-29_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,feeding_frenzy,2026-02-04_15-03-24,75,True,True,True,True,,True,,,,../experiment/21/2026-02-04_15-23-09/feeding_frenzy/2026-02-04_15-03-24_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
21,2026-02-04_15-23-09,feeding_frenzy,2026-02-04_15-05-09,225,True,True,True,True,,True,,,,../experiment/21/2026-02-04_15-23-09/feeding_frenzy/2026-02-04_15-05-09_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,dave_the_diver,2026-02-04_15-59-58,225,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/dave_the_diver/2026-02-04_15-59-58_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,dave_the_diver,2026-02-04_16-01-49,0,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/dave_the_diver/2026-02-04_16-01-49_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,dave_the_diver,2026-02-04_15-56-56,75,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/dave_the_diver/2026-02-04_15-56-56_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,dave_the_diver,2026-02-04_15-58-32,150,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/dave_the_diver/2026-02-04_15-58-32_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,rocket_league,2026-02-04_15-50-59,225,True,True,True,,,,,True,True,../experiment/22/2026-02-04_15-35-53/rocket_league/2026-02-04_15-50-59_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,rocket_league,2026-02-04_15-52-55,0,True,True,True,,,,,True,True,../experiment/22/2026-02-04_15-35-53/rocket_league/2026-02-04_15-52-55_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,rocket_league,2026-02-04_15-49-03,150,True,True,True,,,,,True,True,../experiment/22/2026-02-04_15-35-53/rocket_league/2026-02-04_15-49-03_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,rocket_league,2026-02-04_15-47-06,75,True,True,True,,,,,True,True,../experiment/22/2026-02-04_15-35-53/rocket_league/2026-02-04_15-47-06_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,half_life_2,2026-02-04_16-05-23,225,True,True,True,,True,True,,,,../experiment/22/2026-02-04_15-35-53/half_life_2/2026-02-04_16-05-23_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,half_life_2,2026-02-04_16-04-11,75,True,True,True,,True,True,,,,../experiment/22/2026-02-04_15-35-53/half_life_2/2026-02-04_16-04-11_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,half_life_2,2026-02-04_16-06-01,0,True,True,True,,True,True,,,,../experiment/22/2026-02-04_15-35-53/half_life_2/2026-02-04_16-06-01_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,half_life_2,2026-02-04_16-04-48,150,True,True,True,,True,True,,,,../experiment/22/2026-02-04_15-35-53/half_life_2/2026-02-04_16-04-48_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,fitts_law,2026-02-04_15-37-39,150,True,True,True,,,,True,,,../experiment/22/2026-02-04_15-35-53/fitts_law/2026-02-04_15-37-39_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,fitts_law,2026-02-04_15-38-31,225,True,True,True,,,,True,,,../experiment/22/2026-02-04_15-35-53/fitts_law/2026-02-04_15-38-31_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,fitts_law,2026-02-04_15-39-15,0,True,True,True,,,,True,,,../experiment/22/2026-02-04_15-35-53/fitts_law/2026-02-04_15-39-15_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,fitts_law,2026-02-04_15-36-48,75,True,True,True,,,,True,,,../experiment/22/2026-02-04_15-35-53/fitts_law/2026-02-04_15-36-48_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,feeding_frenzy,2026-02-04_15-43-57,0,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/feeding_frenzy/2026-02-04_15-43-57_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,feeding_frenzy,2026-02-04_15-41-58,150,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/feeding_frenzy/2026-02-04_15-41-58_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,feeding_frenzy,2026-02-04_15-40-53,75,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/feeding_frenzy/2026-02-04_15-40-53_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
22,2026-02-04_15-35-53,feeding_frenzy,2026-02-04_15-42-50,225,True,True,True,True,,True,,,,../experiment/22/2026-02-04_15-35-53/feeding_frenzy/2026-02-04_15-42-50_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,rocket_league,2026-02-05_16-32-42,0,True,True,True,,,,,True,True,../experiment/23/2026-02-05_16-17-48/rocket_league/2026-02-05_16-32-42_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,rocket_league,2026-02-05_16-34-37,75,True,True,True,,,,,True,True,../experiment/23/2026-02-05_16-17-48/rocket_league/2026-02-05_16-34-37_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,rocket_league,2026-02-05_16-30-42,225,True,True,True,,,,,True,True,../experiment/23/2026-02-05_16-17-48/rocket_league/2026-02-05_16-30-42_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,rocket_league,2026-02-05_16-28-43,150,True,True,True,,,,,True,True,../experiment/23/2026-02-05_16-17-48/rocket_league/2026-02-05_16-28-43_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,half_life_2,2026-02-05_16-45-03,225,True,True,True,,True,True,,,,../experiment/23/2026-02-05_16-17-48/half_life_2/2026-02-05_16-45-03_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,half_life_2,2026-02-05_16-46-25,75,True,True,True,,True,True,,,,../experiment/23/2026-02-05_16-17-48/half_life_2/2026-02-05_16-46-25_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,half_life_2,2026-02-05_16-44-15,150,True,True,True,,True,True,,,,../experiment/23/2026-02-05_16-17-48/half_life_2/2026-02-05_16-44-15_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,half_life_2,2026-02-05_16-45-43,0,True,True,True,,True,True,,,,../experiment/23/2026-02-05_16-17-48/half_life_2/2026-02-05_16-45-43_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,fitts_law,2026-02-05_16-19-42,225,True,True,True,,,,True,,,../experiment/23/2026-02-05_16-17-48/fitts_law/2026-02-05_16-19-42_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,fitts_law,2026-02-05_16-21-06,75,True,True,True,,,,True,,,../experiment/23/2026-02-05_16-17-48/fitts_law/2026-02-05_16-21-06_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,fitts_law,2026-02-05_16-18-57,150,True,True,True,,,,True,,,../experiment/23/2026-02-05_16-17-48/fitts_law/2026-02-05_16-18-57_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,fitts_law,2026-02-05_16-20-24,0,True,True,True,,,,True,,,../experiment/23/2026-02-05_16-17-48/fitts_law/2026-02-05_16-20-24_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,feeding_frenzy,2026-02-05_16-23-42,225,True,True,True,True,,True,,,,../experiment/23/2026-02-05_16-17-48/feeding_frenzy/2026-02-05_16-23-42_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,feeding_frenzy,2026-02-05_16-24-35,0,True,True,True,True,,True,,,,../experiment/23/2026-02-05_16-17-48/feeding_frenzy/2026-02-05_16-24-35_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,feeding_frenzy,2026-02-05_16-22-50,150,True,True,True,True,,True,,,,../experiment/23/2026-02-05_16-17-48/feeding_frenzy/2026-02-05_16-22-50_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2026-02-05_16-17-48,feeding_frenzy,2026-02-05_16-25-29,75,True,True,True,True,,True,,,,../experiment/23/2026-02-05_16-17-48/feeding_frenzy/2026-02-05_16-25-29_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,dave_the_diver,2026-02-05_18-05-02,75,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/dave_the_diver/2026-02-05_18-05-02_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,dave_the_diver,2026-02-05_18-06-30,150,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/dave_the_diver/2026-02-05_18-06-30_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,dave_the_diver,2026-02-05_18-03-29,0,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/dave_the_diver/2026-02-05_18-03-29_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,dave_the_diver,2026-02-05_18-01-51,225,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/dave_the_diver/2026-02-05_18-01-51_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,rocket_league,2026-02-05_17-53-38,0,True,True,True,,,,,True,True,../experiment/24/2026-02-05_17-40-10/rocket_league/2026-02-05_17-53-38_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,rocket_league,2026-02-05_17-57-28,150,True,True,True,,,,,False,False,../experiment/24/2026-02-05_17-40-10/rocket_league/2026-02-05_17-57-28_150ms,False,False,False,False,False,False,False,False,True,True,False,False,False
24,2026-02-05_17-40-10,rocket_league,2026-02-05_17-51-39,225,True,True,True,,,,,True,True,../experiment/24/2026-02-05_17-40-10/rocket_league/2026-02-05_17-51-39_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,rocket_league,2026-02-05_17-55-32,75,True,True,True,,,,,True,True,../experiment/24/2026-02-05_17-40-10/rocket_league/2026-02-05_17-55-32_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,half_life_2,2026-02-05_18-09-03,225,True,True,True,,True,True,,,,../experiment/24/2026-02-05_17-40-10/half_life_2/2026-02-05_18-09-03_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,half_life_2,2026-02-05_18-10-17,75,True,True,True,,True,True,,,,../experiment/24/2026-02-05_17-40-10/half_life_2/2026-02-05_18-10-17_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,half_life_2,2026-02-05_18-10-53,150,True,True,True,,True,True,,,,../experiment/24/2026-02-05_17-40-10/half_life_2/2026-02-05_18-10-53_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,half_life_2,2026-02-05_18-09-40,0,True,True,True,,True,True,,,,../experiment/24/2026-02-05_17-40-10/half_life_2/2026-02-05_18-09-40_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,fitts_law,2026-02-05_17-41-58,0,True,True,True,,,,True,,,../experiment/24/2026-02-05_17-40-10/fitts_law/2026-02-05_17-41-58_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,fitts_law,2026-02-05_17-42-40,75,True,True,True,,,,True,,,../experiment/24/2026-02-05_17-40-10/fitts_law/2026-02-05_17-42-40_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,fitts_law,2026-02-05_17-41-10,225,True,True,True,,,,True,,,../experiment/24/2026-02-05_17-40-10/fitts_law/2026-02-05_17-41-10_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,fitts_law,2026-02-05_17-43-30,150,True,True,True,,,,True,,,../experiment/24/2026-02-05_17-40-10/fitts_law/2026-02-05_17-43-30_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,feeding_frenzy,2026-02-05_17-48-22,150,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/feeding_frenzy/2026-02-05_17-48-22_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,feeding_frenzy,2026-02-05_17-45-12,225,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/feeding_frenzy/2026-02-05_17-45-12_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,feeding_frenzy,2026-02-05_17-47-29,75,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/feeding_frenzy/2026-02-05_17-47-29_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2026-02-05_17-40-10,feeding_frenzy,2026-02-05_17-46-24,0,True,True,True,True,,True,,,,../experiment/24/2026-02-05_17-40-10/feeding_frenzy/2026-02-05_17-46-24_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,dave_the_diver,2026-02-06_15-21-31,150,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/dave_the_diver/2026-02-06_15-21-31_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,dave_the_diver,2026-02-06_15-22-57,225,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/dave_the_diver/2026-02-06_15-22-57_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,dave_the_diver,2026-02-06_15-20-05,75,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/dave_the_diver/2026-02-06_15-20-05_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,dave_the_diver,2026-02-06_15-18-33,0,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/dave_the_diver/2026-02-06_15-18-33_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,rocket_league,2026-02-06_15-14-30,225,True,True,True,,,,,False,False,../experiment/25/2026-02-06_14-59-43/rocket_league/2026-02-06_15-14-30_225ms,False,False,False,False,False,False,False,False,True,True,False,False,False
25,2026-02-06_14-59-43,rocket_league,2026-02-06_15-10-38,75,True,True,True,,,,,True,True,../experiment/25/2026-02-06_14-59-43/rocket_league/2026-02-06_15-10-38_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,rocket_league,2026-02-06_15-12-35,150,True,True,True,,,,,True,True,../experiment/25/2026-02-06_14-59-43/rocket_league/2026-02-06_15-12-35_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,rocket_league,2026-02-06_15-08-43,0,True,True,True,,,,,True,True,../experiment/25/2026-02-06_14-59-43/rocket_league/2026-02-06_15-08-43_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,half_life_2,2026-02-06_15-27-17,225,True,True,True,,True,True,,,,../experiment/25/2026-02-06_14-59-43/half_life_2/2026-02-06_15-27-17_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,half_life_2,2026-02-06_15-26-41,150,True,True,True,,True,True,,,,../experiment/25/2026-02-06_14-59-43/half_life_2/2026-02-06_15-26-41_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,half_life_2,2026-02-06_15-26-05,75,True,True,True,,True,True,,,,../experiment/25/2026-02-06_14-59-43/half_life_2/2026-02-06_15-26-05_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,half_life_2,2026-02-06_15-25-24,0,True,True,True,,True,True,,,,../experiment/25/2026-02-06_14-59-43/half_life_2/2026-02-06_15-25-24_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,fitts_law,2026-02-06_15-29-22,75,True,True,True,,,,True,,,../experiment/25/2026-02-06_14-59-43/fitts_law/2026-02-06_15-29-22_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,fitts_law,2026-02-06_15-28-41,0,True,True,True,,,,True,,,../experiment/25/2026-02-06_14-59-43/fitts_law/2026-02-06_15-28-41_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,fitts_law,2026-02-06_15-31-04,225,True,True,True,,,,True,,,../experiment/25/2026-02-06_14-59-43/fitts_law/2026-02-06_15-31-04_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,fitts_law,2026-02-06_15-30-06,150,True,True,True,,,,True,,,../experiment/25/2026-02-06_14-59-43/fitts_law/2026-02-06_15-30-06_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,feeding_frenzy,2026-02-06_15-02-22,0,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/feeding_frenzy/2026-02-06_15-02-22_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,feeding_frenzy,2026-02-06_15-04-23,150,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/feeding_frenzy/2026-02-06_15-04-23_150ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,feeding_frenzy,2026-02-06_15-03-15,75,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/feeding_frenzy/2026-02-06_15-03-15_75ms,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2026-02-06_14-59-43,feeding_frenzy,2026-02-06_15-05-19,225,True,True,True,True,,True,,,,../experiment/25/2026-02-06_14-59-43/feeding_frenzy/2026-02-06_15-05-19_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2026-02-06_16-22-52,rocket_league,2026-02-06_16-37-00,0,True,True,True,,,,,True,True,../experiment/26/2026-02-06_16-22-52/rocket_league/2026-02-06_16-37-00_0ms,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2026-02-06_16-22-52,rocket_league,2026-02-06_16-34-32,225,True,True,True,,,,,True,True,../experiment/26/2026-02-06_16-22-52/rocket_league/2026-02-06_16-34-32_225ms,False,False,False,False,False,False,False,False,False,False,False,False,False
