participant_id,game,latency_ms,score,mean_time_ms,median_time_ms,throughput,n_trials,goals,saves,assists,shots,quality_rating,acceptable,game_display,score_z,score_pct_of_baseline
7,fitts_law,75,3.793845615275787,1222.2222222222222,1113.9,3.793845615275787,18.0,,,,,3.0,1.0,Fitts Law,0.326386306952521,77.6531202145871
7,fitts_law,0,4.885631903511219,776.7777777777779,759.5,4.885631903511219,27.0,,,,,4.0,1.0,Fitts Law,1.250170406662664,100.0
7,fitts_law,150,1.9162386140393197,1702.1083333333336,1585.5500000000002,1.9162386140393197,12.0,,,,,3.0,1.0,Fitts Law,-1.2622977715497217,39.22191953638898
7,feeding_frenzy,75,260.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.6497714180769931,49.056603773584904
7,feeding_frenzy,150,290.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.5662293786099512,54.71698113207547
7,feeding_frenzy,0,530.0,,,,,,,,,5.0,1.0,Feeding Frenzy,0.10210693712638469,100.0
7,feeding_frenzy,225,260.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.6497714180769931,49.056603773584904
8,dave_the_diver,75,2.6,,,,,,,,,4.5,1.0,Dave the Diver,0.31892925285891865,57.777777777777786
8,dave_the_diver,225,2.5,,,,,,,,,1.0,0.0,Dave the Diver,0.23361059922787028,55.55555555555556
8,dave_the_diver,150,4.1,,,,,,,,,1.5,0.0,Dave the Diver,1.5987090573246427,91.1111111111111
8,dave_the_diver,0,4.5,,,,,,,,,5.0,1.0,Dave the Diver,1.9399836718488364,100.0
8,rocket_league,0,132.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,-0.2943642633859599,73.33333333333333
8,rocket_league,225,152.0,,,,,1.0,0.0,0.0,2.0,3.0,0.0,Rocket League,-0.1386440639392243,84.44444444444444
8,rocket_league,150,152.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,-0.1386440639392243,84.44444444444444
8,rocket_league,75,180.0,,,,,1.0,0.0,0.0,1.0,4.0,1.0,Rocket League,0.07936421528620555,100.0
8,half_life_2,75,14.0,,,,,,,,,3.0,1.0,Half-Life 2,0.5272984250890309,100.0
8,half_life_2,0,14.0,,,,,,,,,5.0,1.0,Half-Life 2,0.5272984250890309,100.0
8,half_life_2,225,8.0,,,,,,,,,1.0,0.0,Half-Life 2,-1.2707027620997953,57.14285714285714
8,half_life_2,150,14.0,,,,,,,,,1.5,0.0,Half-Life 2,0.5272984250890309,100.0
8,fitts_law,75,4.53575459458515,893.1173913043478,916.0,4.53575459458515,23.0,,,,,3.0,0.0,Fitts Law,0.954131613798122,77.2446291516973
8,fitts_law,225,1.74840939531581,1738.3166666666668,1800.1,1.74840939531581,12.0,,,,,1.0,0.0,Fitts Law,-1.4043017199361132,29.775692782793843
8,fitts_law,0,5.8719352327753205,614.22,559.1,5.8719352327753205,35.0,,,,,5.0,1.0,Fitts Law,2.084703082959547,100.0
8,fitts_law,150,3.060321697911526,1244.8411764705882,1214.6,3.060321697911526,17.0,,,,,1.5,0.0,Fitts Law,-0.2942642167991385,52.11776997862238
8,feeding_frenzy,0,730.0,,,,,,,,,5.0,1.0,Feeding Frenzy,0.6590538669066646,100.0
8,feeding_frenzy,225,200.0,,,,,,,,,3.0,1.0,Feeding Frenzy,-0.8168554970110771,27.397260273972602
8,feeding_frenzy,75,470.0,,,,,,,,,4.5,1.0,Feeding Frenzy,-0.06497714180769926,64.38356164383562
8,feeding_frenzy,150,210.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.7890081505220631,28.767123287671232
9,dave_the_diver,225,0.6,,,,,,,,,2.0,0.0,Dave the Diver,-1.3874438197620473,24.0
9,dave_the_diver,0,2.4,,,,,,,,,5.0,1.0,Dave the Diver,0.1482919455968219,96.0
9,dave_the_diver,150,0.5,,,,,,,,,5.0,1.0,Dave the Diver,-1.4727624733930957,20.0
9,dave_the_diver,75,2.5,,,,,,,,,5.0,1.0,Dave the Diver,0.23361059922787028,100.0
9,rocket_league,225,46.0,,,,,0.0,0.0,0.0,2.0,4.0,1.0,Rocket League,-0.963961121006923,18.548387096774192
9,rocket_league,150,160.0,,,,,1.0,0.0,0.0,1.0,5.0,1.0,Rocket League,-0.07635598416053005,64.51612903225806
9,rocket_league,0,202.0,,,,,1.0,0.0,0.0,2.0,5.0,1.0,Rocket League,0.2506564346776147,81.45161290322581
9,rocket_league,75,248.0,,,,,1.0,1.0,0.0,2.0,5.0,1.0,Rocket League,0.6088128934051066,100.0
9,half_life_2,225,10.0,,,,,,,,,1.0,0.0,Half-Life 2,-0.6713690330368532,71.42857142857143
9,half_life_2,150,10.0,,,,,,,,,1.0,0.0,Half-Life 2,-0.6713690330368532,71.42857142857143
9,half_life_2,75,11.0,,,,,,,,,2.0,0.0,Half-Life 2,-0.37170216850538224,78.57142857142857
9,half_life_2,0,14.0,,,,,,,,,5.0,1.0,Half-Life 2,0.5272984250890309,100.0
9,fitts_law,75,3.868800961770017,1158.1222222222223,1134.15,3.868800961770017,18.0,,,,,2.0,0.0,Fitts Law,0.3898076541756535,66.71388261000189
9,fitts_law,150,2.876307795734202,1027.325,974.05,2.876307795734202,20.0,,,,,1.0,0.0,Fitts Law,-0.44996237750032275,49.599258925704284
9,fitts_law,225,2.6008181171737634,1772.8083333333336,1511.25,2.6008181171737634,12.0,,,,,1.0,0.0,Fitts Law,-0.6830601800929054,44.848695054013234
9,fitts_law,0,5.799094297039156,704.2620689655172,676.7,5.799094297039156,29.0,,,,,5.0,1.0,Fitts Law,2.0230707846186036,100.0
9,feeding_frenzy,75,490.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.009282448829671278,38.28125
9,feeding_frenzy,225,210.0,,,,,,,,,2.0,0.0,Feeding Frenzy,-0.7890081505220631,16.40625
9,feeding_frenzy,0,1280.0,,,,,,,,,5.0,1.0,Feeding Frenzy,2.1906579238024344,100.0
9,feeding_frenzy,150,390.0,,,,,,,,,4.0,1.0,Feeding Frenzy,-0.2877559137198112,30.46875
