participant_id,game,latency_ms,score,mean_time_ms,median_time_ms,throughput,n_trials,goals,saves,assists,shots
8,dave_the_diver,0,4.5,,,,,,,,
8,rocket_league,0,132.0,,,,,1.0,0.0,0.0,1.0
8,rocket_league,225,152.0,,,,,1.0,0.0,0.0,2.0
8,rocket_league,150,152.0,,,,,1.0,0.0,0.0,1.0
8,rocket_league,75,180.0,,,,,1.0,0.0,0.0,1.0
8,half_life_2,75,14.0,,,,,,,,
8,half_life_2,0,14.0,,,,,,,,
8,half_life_2,225,8.0,,,,,,,,
8,half_life_2,150,14.0,,,,,,,,
8,fitts_law,75,4.53575459458515,893.1173913043478,916.0,4.53575459458515,23.0,,,,
8,fitts_law,225,1.74840939531581,1738.3166666666668,1800.1,1.74840939531581,12.0,,,,
8,fitts_law,0,5.8719352327753205,614.22,559.1,5.8719352327753205,35.0,,,,
8,fitts_law,150,3.060321697911526,1244.8411764705882,1214.6,3.060321697911526,17.0,,,,
8,feeding_frenzy,0,730.0,,,,,,,,
8,feeding_frenzy,225,200.0,,,,,,,,
8,feeding_frenzy,75,470.0,,,,,,,,
8,feeding_frenzy,150,210.0,,,,,,,,
9,dave_the_diver,225,0.6,,,,,,,,
9,dave_the_diver,0,2.4,,,,,,,,
9,dave_the_diver,150,0.5,,,,,,,,
9,dave_the_diver,75,2.5,,,,,,,,
9,rocket_league,225,46.0,,,,,0.0,0.0,0.0,2.0
9,rocket_league,150,160.0,,,,,1.0,0.0,0.0,1.0
9,rocket_league,0,202.0,,,,,1.0,0.0,0.0,2.0
9,rocket_league,75,248.0,,,,,1.0,1.0,0.0,2.0
9,half_life_2,225,10.0,,,,,,,,
9,half_life_2,150,10.0,,,,,,,,
9,half_life_2,75,11.0,,,,,,,,
9,half_life_2,0,14.0,,,,,,,,
9,fitts_law,75,3.868800961770017,1158.1222222222223,1134.15,3.868800961770017,18.0,,,,
9,fitts_law,150,2.876307795734202,1027.325,974.05,2.876307795734202,20.0,,,,
9,fitts_law,225,2.6008181171737634,1772.8083333333336,1511.25,2.6008181171737634,12.0,,,,
9,fitts_law,0,5.799094297039156,704.2620689655172,676.7,5.799094297039156,29.0,,,,
9,feeding_frenzy,75,490.0,,,,,,,,
9,feeding_frenzy,225,210.0,,,,,,,,
9,feeding_frenzy,0,1280.0,,,,,,,,
9,feeding_frenzy,150,390.0,,,,,,,,
